id,question,prob,resolution,calibration_err,brier,nr_bettors,volume,attention_q,avg_bet
FBUu9M4gFavEScCUgmHI,American politics 2023: Ron DeSantis leads year-end polling averages for the GOP,0.02,0,0.02,0.0004,46,9709.07265774704,Q3_large,211.06679690754433
BouTIWwYCK5hrEfO9Ioq,Canada Politics: Will an early federal election be called in 2024?,0.038,0,0.038,0.0014,45,7286.227383587869,Q2_small,161.9161640797304
rT3uVappvcwpkZbp8VFi,Will an FBI agent be killed in 2022 in a politically motivated attack by a Trump,0.02,0,0.02,0.0004,42,4435.980488663197,Q2_small,105.61858306340946
mgyW9w5zLQK2z1d5Fb7D,Will I get in a political argument with anyone in my family over Thanksgiving br,0.33,0,0.33,0.1089,41,1846.308570623355,Q1_retail,45.031916356667196
mamixyco2l,UK Politics: Will the government's offer of a 23.3% pay rise for junior doctors ,0.98,1,0.02,0.0004,40,8952.933461547234,Q3_large,223.82333653868085
P4l9Vw1TXsnrDkYNI8vE,Will Manifold host a public political debate in 2023?,0.01,0,0.01,0.0001,39,6153.100720165446,Q2_small,157.77181333757554
vSggBCnqpLfjzpKHQsg4,American politics 2023: Mike Pence runs for president?,0.99,1,0.01,0.0001,38,31295.23440404328,Q4_sophisticated,823.5588001064021
qnsbS6y0w3DRsJhireJe,Will Dominic Cummings's new political party have any success in the 2024 UK gene,0.02,0,0.02,0.0004,38,18885.34017646462,Q4_sophisticated,496.9826362227531
uRSmOqVEiu1It3obI61i,Will AI safety (broadly defined) be a partisan issue in US politics before 2024?,0.01,0,0.01,0.0001,35,11272.444069439756,Q3_large,322.0698305554216
iEIWmBeurHpdwEguYkAH,Will Elon Musk run for a political office in 2024?,0.0173,0,0.0173,0.0003,34,5517.109721390378,Q2_small,162.26793298206994
yduWQ4G5EDmIBkm1297x,Will a deepfake video of a US political figure go viral before the 2024 US elect,0.99,1,0.01,0.0001,34,18744.83917490689,Q4_sophisticated,551.3187992619673
1LPTGLUjyuVQSYjKClop,Will Destiny start another political project within the next 3 months?,0.04,0,0.04,0.0016,34,55370.67526792789,Q4_sophisticated,1628.5492725861143
89xQ90L1zmO48q7QVBNx,American politics 2023: At least two bills pass that violate the “Hastert Rule”/,0.03,0,0.03,0.0009,33,6872.078506325062,Q3_large,208.24480322197158
1uDDe9oQXe7wHzWI9kZ0,Will Donald Trump post a screenshot/link of a Manifold politics market in 2024?,0.0298,0,0.0298,0.0009,31,5191.453958254633,Q2_small,167.46625671789138
jsdoFT0YQO5bbhQ48szP,Will a Major Norwegian Political Party have Land Value Tax in their platform by ,0.04,0,0.04,0.0016,31,2846.675518108633,Q1_retail,91.82824251963332
eJuaTlWQFCivv74AQdO1,Will $50mm worth of SBF political donations be clawed back or voluntarily return,0.02,0,0.02,0.0004,30,7723.641889062014,Q3_large,257.4547296354005
C4Cx3RnBnpcMuByMP5pk,Will effective altruism and effective accelerationism become a political spectru,0.1274,0,0.1274,0.0162,30,1056.24301308574,Q1_retail,35.20810043619133
hdgM2lbV5R1GKYzN6DcK,Will Saudi Arabia enter into a political and military alliance with Israel by th,0.05,0,0.05,0.0025,30,2931.311946093688,Q2_small,97.71039820312294
ETQ3bI2Mghw7x6hZZ6ru,A compromising recording of a political opponent will be blamed on AI voice synt,0.0455,0,0.0455,0.0021,29,3280.6164071476824,Q2_small,113.12470369474767
ICoGKXyPWqPMMIVijQpb,Will more than 100 people die in political violence in the West Bank during the ,0.83,1,0.17,0.0289,28,1195.2529702823333,Q1_retail,42.6876060815119
Mu0mr9Mv7qnXEbQXCqma,Will Ismail Haniyeh (Political leader of Hamas) be dead or captured by Israel by,0.03,0,0.03,0.0009,28,4475.698143511546,Q2_small,159.8463622682695
G0krb608arXZlJq3Pu3E,American politics 2023: Joe Biden is not impeached?,0.98,1,0.02,0.0004,27,7362.459576488987,Q3_large,272.6836880181106
jtcbs646h1,"Will Taylor Swift release a new song by December 31, 2024 that references recent",0.0129,0,0.0129,0.0002,27,16986.24900112939,Q4_sophisticated,629.1203333751625
jBL0zNfJVnhatXxxCxVb,If Donald Trump is charged with a crime in any jurisdiction will his supporters ,0.01,0,0.01,0.0001,27,9050.295718851869,Q3_large,335.1961377352544
rcewtc39jf,California Proposition 34 (2024) Passes - Regulate Health Care Orgs' Political S,0.99,1,0.01,0.0001,27,22039.600242739914,Q4_sophisticated,816.2814904718487
FE7AdIGgHmFwUpGuwFU7,Will it be revealed that the Nashville Covenant School shooter Audrey Hale was i,0.15,0,0.15,0.0225,26,1298.235247031227,Q1_retail,49.93212488581642
oxwPWnC1W07vNewbOfnX,"Will Destiny's recent video ""Sneako Wins Debate Vs Nick In Politics"" reach or su",0.0618,0,0.0618,0.0038,25,3323.5881261863497,Q2_small,132.943525047454
qhzQgRgnNt,Will political markets stop dominating Manifold by next month.,0.3677,1,0.6323,0.3999,25,1824.0847169497124,Q1_retail,72.96338867798849
vGfPUstoEBOJt0u2PaOZ,Will Kalshi be running any US election market by the end of 2024? (keyword: poli,0.99,1,0.01,0.0001,25,11105.590019521547,Q3_large,444.2236007808619
GuhzL5QJoBhEJ8OV3PzN,Will Narendra Modi's political alliance achieve more than 320 seats in the 2024 ,0.01,0,0.01,0.0001,24,9619.3176634063,Q3_large,400.8049026419292
SUohUfKtMxXzrHSd1cgT,Canada Politics: Will Jagmeet Singh remain the leader of the New Democratic Part,0.9732,1,0.0268,0.0007,24,7316.773829281243,Q3_large,304.86557622005176
GQC7FaEbWxeeYRKlcg4O,"Will Xi Jinping hold the formal political title of ""People's Leader"" at the begi",0.9377,1,0.0623,0.0039,23,1392.762652375258,Q1_retail,60.55489792935905
KgrFncgOuVzqOhV80r6F,Will A.I. be used in political advertisment/propaganda by the end of 2024?,0.92,1,0.08,0.0064,23,1542.408622780394,Q1_retail,67.06124446871277
IyU6X618SJDzOFzC4nzN,Will there be a political banner on top of the React.dev website by the end of 2,0.0961,0,0.0961,0.0092,23,2258.2414637621323,Q2_small,98.18441146791879
gVMniO8UxMS9KNzHYJvI,Will two school age children become the nation’s foremost political thinkers in ,0.0157,0,0.0157,0.0002,22,5585.854696572907,Q3_large,253.90248620785943
ZRRy0am58V4cRo9XGNXl,American politics 2023: Republicans retain their majority in the Virginia House ,0.0,0,0.0,0.0,22,11898.497728050475,Q4_sophisticated,540.8408058204761
t9dHIAyfX5f04LktaFvW,Will Joe Biden post a screenshot/link of a Manifold politics market in 2024?,0.0276,0,0.0276,0.0008,20,1266.430075392388,Q1_retail,63.321503769619405
x6iB91UnvV3pwdYxBrQQ,Will a major US political figure be assassinated in 2022.,0.09,0,0.09,0.0081,20,1061.1325012237155,Q1_retail,53.05662506118578
Tah5Oz980JZ87cTayi9G,Will a politically conservative tenured academic in the US step down or be strip,0.1186,0,0.1186,0.0141,20,1815.4649585668456,Q1_retail,90.77324792834227
x5Thd3gyfGbtgh1zQRcM,American politics 2023: No legislative changes to Social Security?,0.95,1,0.05,0.0025,20,1091.6394058291323,Q1_retail,54.581970291456614
dgPl6btl2u34EabFATQI,Will a Manifold political ad previously rejected by Twitter get approved this Ja,0.07,0,0.07,0.0049,20,938.8199823615536,Q1_retail,46.94099911807768
5152ywtGw4E7EwM0A9jc,Will there be at least three Above the Fold: Manifold Politics newsletters by en,0.03,0,0.03,0.0009,19,4460.672860662148,Q3_large,234.7722558243236
wDkxb771xPdhyjKo4GC6,Will I regret traveling to Argentina in December 2023 due to political turmoil?,0.01,0,0.01,0.0001,18,13881.189882821003,Q4_sophisticated,771.177215712278
cAOsI8UULN,Will the introduction to AI #97 match the introduction to my first AI post of 20,0.8105,1,0.1895,0.0359,22,2280.806546069341,Q2_small,103.67302482133368
YvVqSYEdyiYn7Mdj4oCc,Will AI be a major topic during the 2024 presidential debates in the United Stat,0.015,0,0.015,0.0002,2847,1712107.006221964,Q4_sophisticated,601.3723239276305
P0Al20yIzP,Will an AI agent send me Mana?,0.3618,0,0.3618,0.1309,15,920.458296248844,Q1_retail,61.3638864165896
BcJbQTDX1rdmaLYGKUOz,Will an AI get gold on any International Math Olympiad by the end of 2025?,0.9704,1,0.0296,0.0009,3080,7027278.868245245,Q4_sophisticated,2281.584048131573
ektS9GTQmmbhURMFOrjM,Will AI get at least bronze on the IMO by end of 2025?,0.9629,1,0.0371,0.0014,370,229623.5215928884,Q4_sophisticated,620.6041124132119
QqPsyq9dSu,"Will Anthropic, OpenAI, Deep-mind or Meta publish an app mainly for AI Agents in",0.1045,0,0.1045,0.0109,22,4805.721550274951,Q3_large,218.44188864886144
gQUt6928OI,Will I get a job at an AI lab within before April 2026?,0.1521,0,0.1521,0.0231,11,245.75884725719607,Q1_retail,22.341713387017823
rUOdufwFw3rYMf5rWMSv,"Will AI ""smart glasses"" be a popular AI wearable form factor by 2027? (eg Meta R",0.9885,1,0.0115,0.0001,55,11545.077514061995,Q3_large,209.91050025567264
c5ALsLAduS,"The next time the AI Safety Clock moves, will it move further away from midnight",0.3275,0,0.3275,0.1072,11,303.2709921047786,Q1_retail,27.57009019134351
suCEts2ICh,Will I believe any AI system is conscious before 2027?,0.2653,1,0.7347,0.5398,7,88.21085307850942,Q1_retail,12.60155043978706
rsJ6b3GGpn3dGnqKHmg7,Will my DJ set at Jesscamp 4 contain any AI-generated music?,0.3901,0,0.3901,0.1522,3,258.0,Q1_retail,86.0
tUqyLRsupA,"How will this market's AI clarifications cause it to resolve, with a reluctant c",0.0932,0,0.0932,0.0087,22,44814.03756348407,Q4_sophisticated,2037.001707431094
EygA0P2reULSDzKiIkXF,Will AI outcompete best humans in competitive programming before the end of 2023,0.02,0,0.02,0.0004,1277,468906.8114325985,Q3_large,367.19405750399255
FMUaC5jRoc9YnlqnOrya,Will I have a convincing video call with a fully synthetic AI avatar before July,0.0101,0,0.0101,0.0001,60,18030.95094749047,Q3_large,300.51584912484117
1BrDgCHeXVHWQZMBGsLR,Will there be an AI language model that strongly surpasses ChatGPT and other Ope,0.0208,0,0.0208,0.0004,769,368768.6213627515,Q4_sophisticated,479.5430706927848
zZgnROP5tL,Will the 2025 TIME person of the year be related to AI in some way?,0.9901,1,0.0099,0.0001,47,8918.914837369777,Q2_small,189.76414547595272
JRPIRRfzcNUOOyNY74zf,Will AI wipe out humanity before Q4 2025,0.01,0,0.01,0.0001,14,1434.5929507787723,Q2_small,102.4709250556266
tslQ9CRpgp,"Will Anthropic announce a new, frontier AI model >4.5 (e.g. Sonnet 4.6, 4.7, 5.0",0.99,1,0.01,0.0001,21,1656.8529630314622,Q1_retail,78.89776014435535
EOCQAE806t,"Will OpenAI release a new frontier text AI model ""next week"" (dec8-dec14)?",0.9897,1,0.0103,0.0001,87,24586.95037334676,Q3_large,282.60862498099726
tu2ouer9zq,Will an AI win a gold medal on International Math Olympiad (IMO) 2025?,0.9872,1,0.0128,0.0002,498,736807.0515051688,Q4_sophisticated,1479.53223193809
nInhA6PnRS,"Can this AI Trading Bot turn $100 into $1,000 live on Twitch? - Round 1",0.0194,0,0.0194,0.0004,53,6830.956957314269,Q2_small,128.88598032668432
3jOenCmb0QTbGYDCV1L2,Will an AI become TIME's Person of The Year by 2025?,0.0243,0,0.0243,0.0006,233,65346.68550146276,Q3_large,280.4578776886814
nh0pOs992U,"🔮 Will Elon Musk tweet “AI” before August 3, 2025?",0.99,1,0.01,0.0001,53,6738.087394975517,Q2_small,127.13372443350032
qy222g0Nhq,[Polymarket] Moltbook AI agent sues a human by Feb 28?,0.99,1,0.01,0.0001,45,4853.754806417187,Q2_small,107.86121792038193
Z586qRcgLy,Will Open AI launch a social media app by the end of 2026?,0.9736,1,0.0264,0.0007,94,40785.00048302025,Q3_large,433.8829838619176
nmTE8n4Q8AxctF1mWHm7,Will Apple have a top tier AI tool developed in house and available to consumers,0.0197,0,0.0197,0.0004,66,22426.91488236039,Q3_large,339.8017406418241
pN1zh4h66tlVh3OCJwmr,Will there be an AI language model that strongly surpasses ChatGPT and other Ope,0.9131,1,0.0869,0.0076,333,275627.2138365905,Q4_sophisticated,827.7093508606322
UuySScz5Rl,Would AI beat humans at AtCoder Grand Finals  (16 July 2025),0.01,0,0.01,0.0001,45,7624.933224429276,Q2_small,169.4429605428728
NzCZug6dqZ,Will an ai solve navier stokes and make it public  before 20 october 2025? ,0.01,0,0.01,0.0001,181,140416.6507141069,Q4_sophisticated,775.7826006304248
A9RcCCZZuN,Will any AI model achieve > 40% on Frontier Math before 2026?,0.974,1,0.026,0.0007,104,82611.70161626826,Q4_sophisticated,794.3432847718102
AhEdsgdz6C,"Can this AI Trading Bot turn $10 into $1,000 live on Twitch?",0.0735,0,0.0735,0.0054,25,3309.17530307718,Q2_small,132.3670121230872
ZInQq5ycNZ,"When the G7 Leaders’ Summit ends 17 June 2025, will the official communiqué incl",0.08,0,0.08,0.0064,13,561.8833400831468,Q1_retail,43.22179539101129
ERh5nlyzz0,Is OpenAI launching an ai video social app before November 2025?,0.9779,1,0.0221,0.0005,23,15596.120670152794,Q4_sophisticated,678.0922030501215
GnPWCsnSSII6MRUfWQsc,Will at least 16 AI x-risk researchers move to doomsday bunkers in the Southern ,0.0621,0,0.0621,0.0039,23,2165.1173020086635,Q2_small,94.13553486994189
zhth0dy95q,"Can this AI Trading Bot turn $10 into $1,000 live on Twitch? - Round 2",0.0716,0,0.0716,0.0051,20,4039.141087915564,Q2_small,201.95705439577821
Aq8gLUA8Ll,"Can this AI Trading Bot turn $10 into $1,000 live on Twitch? - Round 4",0.0364,0,0.0364,0.0013,20,5487.755712516324,Q3_large,274.3877856258162
nAAI2uEIQd,"Can this AI Trading Bot turn $10 into $1,000 live on Twitch? - Round 3",0.1,0,0.1,0.01,17,1992.0876321358887,Q2_small,117.18162541975816
XcdvE4K4eBeFtjz8SCa8,Will an AI win a Gold Medal on the International Math Olympiad by 2027?,0.9896,1,0.0104,0.0001,165,62105.10554450916,Q3_large,376.3945790576313
ILARpudCSt,"Grok AI integrated into Tesla vehicles by July 18, 2025",0.9614,1,0.0386,0.0015,53,5177.9760374694415,Q2_small,97.69766108432908
Uh8Zd8yNh5,AI-assisted team beats non-AI team at FactoryAI x METR hackathon?,0.9847,1,0.0153,0.0002,27,9053.042383305714,Q3_large,335.29786604835977
LluQRCCIZS,"Will the ""Dead by April"" AI agent earn a net profit by April 3, 2026?",0.944,1,0.056,0.0031,29,2974.78217179423,Q2_small,102.57869557911138
nglI2SzCIg,"Will I receive ""If Anyone Builds It, Everyone Dies: Why Superhuman AI Would Kill",0.1109,0,0.1109,0.0123,25,2018.1837747854192,Q1_retail,80.72735099141677
ZsQs6O0g5d,Any US politician mentions AI regulation this week?,0.9169,1,0.0831,0.0069,19,845.3885337721083,Q1_retail,44.49413335642675
dOcyU65QhP,Will the DoD sign a contract with OpenAI with the same red lines as Anthropic? [,0.5,1,0.5,0.25,14,2178.72239312381,Q2_small,155.62302808027215
y2NZZ0pZS2,"""Why Superhuman AI Would Kill Us All - Eliezer Yudkowsky"" exceeds 100K views bef",0.99,1,0.01,0.0001,15,1355.1974750323104,Q1_retail,90.34649833548737
Rghsp555Ed,"If Ben's puzzle is solved, will the user or team who solved it credit ""AI"" as a ",0.0693,0,0.0693,0.0048,15,7082.585871926678,Q4_sophisticated,472.17239146177855
OtQ2Pczdcl,"Will Meta have a ""mid-level"" AI engineer that can write code by the end of 2025?",0.0373,0,0.0373,0.0014,86,81504.40888555007,Q4_sophisticated,947.7256847156985
nuox4c2v42,Will Yann LeCun remain the head of AI at Meta (Facebook) on July 1st 2025?,0.9852,1,0.0148,0.0002,48,62369.79845110211,Q4_sophisticated,1299.3708010646274
KViIoDBNlONLI0fBwA0Y,Neural nets will out-perform AI researchers on peer review by end of 2025.,0.7724,1,0.2276,0.0518,142,44603.16388499367,Q3_large,314.10678792249064
6y08RONhEc,RAS2026: Will an AI score more than 45 on HLE in January?,0.041,0,0.041,0.0017,55,9030.221852748637,Q2_small,164.18585186815702
sN8sAu0LqP,AI market crash by the end of 2026?,0.0104,0,0.0104,0.0001,38,18783.00274550495,Q4_sophisticated,494.28954593434077
s5Oac8HCdXFZo7LbeMkJ,Will the first AI to get IMO gold use formal methods?,0.0429,0,0.0429,0.0018,35,10672.82657979632,Q3_large,304.93790227989484
CU05Epn22n,Will the AI bubble pop in 2025?,0.0101,0,0.0101,0.0001,86,36431.73049453472,Q3_large,423.6247731922642
s6sQ62d5PZ,"""Holy shit!"" -> my reaction to deepseek r1. Will I feel the same about any AI de",0.0143,0,0.0143,0.0002,59,23385.750553911872,Q3_large,396.3686534561334
96aEI9TxwkGwIoRm57d8,"Conditional on AI getting at least bronze on the IMO, will it get gold by 2025?",0.9653,1,0.0347,0.0012,40,14825.799607233104,Q3_large,370.6449901808276
5EgLSCQRAn,Will there be a breakthrough communicating with animals and AI in 2025,0.0311,0,0.0311,0.001,46,12259.125259446995,Q3_large,266.5027230314564
R2tCUEZLER,Will Marvin (AI agent @marvin_panics) raise $100K in pre-seed funding by March 1,0.12,0,0.12,0.0144,7,1513.774938479672,Q3_large,216.25356263995315
G12Ju0Fjmdaix2nJ9fNH,Will 10 people comment saying they spent money on AI music before 2026?,0.0494,0,0.0494,0.0024,38,4514.891524428618,Q2_small,118.81293485338469
Oy8cpZtncc,Will an AI Agent contribute to my codebase?,0.518,1,0.482,0.2323,8,355.7479617566945,Q1_retail,44.46849521958681
2q9IIE565d,AI is #1 competitive coder in CodeForces by EOY2025?,0.0444,0,0.0444,0.002,47,6134.70535106161,Q2_small,130.5256457672683
u0Un0c55PR,Will Manifold's users find a prompt to make AI assisted questions draw an ASCII ,0.0471,0,0.0471,0.0022,25,5904.951704133297,Q3_large,236.1980681653319
URyIhPl6pp,Will 10+ AI models get released in March?,0.1106,0,0.1106,0.0122,22,1743.9979760918586,Q1_retail,79.27263527690266
0UR8CNRzSA,Will Alexandr Wang of Scale AI take a full-time role at Meta in 2025?,0.8743,1,0.1257,0.0158,9,346.99999999999994,Q1_retail,38.55555555555555
QpplzhlQ6c,Will the plurality of Zvi's June 2025 AI use be from OpenAI?,0.2491,0,0.2491,0.0621,29,5091.242024564069,Q2_small,175.5600698125541
8gu9L2Rcdl,Google releases an AI world model game by June 1st 2026?,0.8,1,0.2,0.04,12,1495.3233999707622,Q2_small,124.61028333089685
IIqQtdnqOO,Extropic AI reveal on 10/29 sucks?,0.8105,1,0.1895,0.0359,11,331.18851970978494,Q1_retail,30.108047246344086
gnlyuIP9c5,"Will a new AI model be more capable than GPT-4 before January 1, 2027?",0.99,1,0.01,0.0001,8,925.490442608224,Q2_small,115.686305326028
MKQVBW0o2habFMjl3qRJ,Will an AI-generated paper be accepted into Nature by 2025?,0.0171,0,0.0171,0.0003,65,9856.629129537436,Q2_small,151.6404481467298
ZvLq0Z1UYq7PUsZoJewd,Will an AI get gold on any International Math Olympiad before 2027?,0.9731,1,0.0269,0.0007,62,25360.823904600547,Q3_large,409.04554684839593
pPLSAASyqq,Will an AI model solve a FrontierMath Open Problem before 2027?,0.9762,1,0.0238,0.0006,38,15440.39897971996,Q3_large,406.3262889399989
lL09S80Uhl,"Will Claude AI experience no partial or major outage in the next 7 days, accordi",0.7489,0,0.7489,0.5609,19,290.6324752460147,Q1_retail,15.29644606557972
292zuuyR0I,Apple announce new AI feature at WWDC 2025?,0.9897,1,0.0103,0.0001,15,1548.2730710019136,Q2_small,103.21820473346091
pO5Q8Z9ACP,Will an executive order preempt state AI laws by the end of November?,0.0153,0,0.0153,0.0002,13,1060.235520879492,Q1_retail,81.5565785291917
puP8ASd96g,Will AI 2027 happen exactly as written?,0.01,0,0.01,0.0001,7,517.0828715394634,Q1_retail,73.86898164849478
LNAtdyPg66,Will AI Safety for Fleshy Humans part 3 be released before 2025/12/8?,0.9904,1,0.0096,0.0001,7,964.9505147616256,Q2_small,137.8500735373751
